student_hash,company_slug,university_slug,role_title,role_category,year,season,source
a58ee4c4a7938102,scale-ai,ucla,AI Research Intern,Research,2024,Summer,synthetic
022846ec8776ae55,stripe,stanford,Data Science Intern,Data,2024,Summer,synthetic
e9f41eaa4083aee7,stripe,stanford,Product Manager Intern,PM,2024,Summer,synthetic
e57b18f4e32eb37b,stripe,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
2ad4045f44bcf2de,stripe,stanford,Data Science Intern,Data,2024,Summer,synthetic
943c6bb2e00eb791,stripe,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
1767e0e00e2d3fe8,stripe,stanford,Business Analyst Intern,Business,2024,Summer,synthetic
70a5d9aa55c25041,stripe,stanford,Product Manager Intern,PM,2024,Summer,synthetic
d58c2598154928ef,stripe,stanford,Data Science Intern,Data,2024,Summer,synthetic
cb370c2c9737a102,stripe,mit,Software Engineer Intern,SWE,2024,Summer,synthetic
9433868ec715322e,stripe,mit,Software Engineer Intern,SWE,2024,Summer,synthetic
2725e3f2d2822d00,stripe,mit,Business Analyst Intern,Business,2024,Summer,synthetic
6e87da907e653673,stripe,mit,Software Engineer Intern,SWE,2024,Summer,synthetic
7c26c4dca8ad7981,stripe,mit,Software Engineer Intern,SWE,2024,Summer,synthetic
e79951a8e8d8d556,stripe,mit,Business Analyst Intern,Business,2024,Summer,synthetic
2ac0791f36d69252,stripe,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
8e0e967b5b10a3ac,stripe,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
ccffeca6514ba9cf,stripe,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
eff1b7c1bd567369,stripe,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
282125dff94c0046,stripe,uc-berkeley,Product Manager Intern,PM,2024,Summer,synthetic
9cea117fb9a4d388,stripe,uc-berkeley,Data Science Intern,Data,2024,Summer,synthetic
d937259576de698d,stripe,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
210eb613ec729963,stripe,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
2a77472c65714f26,stripe,carnegie-mellon,Business Analyst Intern,Business,2024,Summer,synthetic
0d1713098412088f,stripe,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
b3637d65b5fbe737,stripe,carnegie-mellon,Data Science Intern,Data,2024,Summer,synthetic
ef2c808501b036a1,stripe,uwaterloo,Business Analyst Intern,Business,2024,Summer,synthetic
081a299ac7997de1,stripe,uwaterloo,Data Science Intern,Data,2024,Summer,synthetic
94c4e142d6a84168,stripe,uwaterloo,Software Engineer Intern,SWE,2024,Summer,synthetic
66bed7a0e600f397,stripe,uwaterloo,Software Engineer Intern,SWE,2024,Summer,synthetic
86a050ce8b9be564,stripe,uiuc,Data Science Intern,Data,2024,Summer,synthetic
0a0d4dfad316d89e,stripe,uiuc,Software Engineer Intern,SWE,2024,Summer,synthetic
ced59b5c75f18842,stripe,uiuc,Business Analyst Intern,Business,2024,Summer,synthetic
4719cab8ffc5bb7e,stripe,uiuc,Business Analyst Intern,Business,2024,Summer,synthetic
c0f970c9429e8a89,stripe,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
76f0bf66bfa1d69c,stripe,ucla,Product Manager Intern,PM,2024,Summer,synthetic
44f00ac11445fa7b,stripe,ubc,Software Engineer Intern,SWE,2024,Summer,synthetic
163a73ad0a8ad5d9,stripe,ubc,Software Engineer Intern,SWE,2024,Summer,synthetic
af826e1b6a77f7b7,plaid,stanford,Business Analyst Intern,Business,2024,Summer,synthetic
f70f9e78d9458b8e,plaid,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
702889ddba917684,plaid,stanford,Data Science Intern,Data,2024,Summer,synthetic
c2ac4a20d8a00139,plaid,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
a725b81ed1c0dcbd,plaid,stanford,Business Analyst Intern,Business,2024,Summer,synthetic
81e11cc5e0677c0f,plaid,mit,Product Manager Intern,PM,2024,Summer,synthetic
97cf0cd0d82440fd,plaid,mit,Product Manager Intern,PM,2024,Summer,synthetic
781d3f973483db69,plaid,mit,Software Engineer Intern,SWE,2024,Summer,synthetic
f663bbd8b7072967,plaid,mit,Product Manager Intern,PM,2024,Summer,synthetic
4d52da4535a17b70,plaid,uc-berkeley,Business Analyst Intern,Business,2024,Summer,synthetic
431c9c99aa8033ca,plaid,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
0ac33ce61e3e5f2c,plaid,uc-berkeley,Product Manager Intern,PM,2024,Summer,synthetic
14835bd6af712f8b,plaid,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
a7ad12b361050ca6,plaid,carnegie-mellon,Data Science Intern,Data,2024,Summer,synthetic
667e0a01ade61e74,plaid,upenn,Software Engineer Intern,SWE,2024,Summer,synthetic
c8315d2d037f597f,plaid,upenn,Software Engineer Intern,SWE,2024,Summer,synthetic
ac1fe5bf00d3081c,plaid,umich,Data Science Intern,Data,2024,Summer,synthetic
29998b6d7e59db70,plaid,umich,Software Engineer Intern,SWE,2024,Summer,synthetic
70d735d333e13d22,brex,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
e5868dc7a08216af,brex,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
afed5a7a8010dae1,brex,stanford,Data Science Intern,Data,2024,Summer,synthetic
9333b273427768aa,brex,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
431bd494d5560f49,brex,uc-berkeley,Product Manager Intern,PM,2024,Summer,synthetic
e8150def73ce5972,brex,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
6d8910c41ee8cc5a,brex,upenn,Data Science Intern,Data,2024,Summer,synthetic
fe1dbdeffe9ea4cd,brex,upenn,Product Manager Intern,PM,2024,Summer,synthetic
d4184982b0f5ac9c,brex,upenn,Software Engineer Intern,SWE,2024,Summer,synthetic
7cc557e246be4976,brex,ut-austin,Product Manager Intern,PM,2024,Summer,synthetic
cee0e550770a0cf6,brex,ut-austin,Business Analyst Intern,Business,2024,Summer,synthetic
5fe2690840cdf76a,brex,nyu,Software Engineer Intern,SWE,2024,Summer,synthetic
1b550414c0f3d9b6,brex,purdue,Product Manager Intern,PM,2024,Summer,synthetic
c6f36be87a01cef0,brex,purdue,Product Manager Intern,PM,2024,Summer,synthetic
1fc6d8dafae430c3,ramp,upenn,Software Engineer Intern,SWE,2024,Summer,synthetic
a8b054260ebc0ff0,ramp,upenn,Software Engineer Intern,SWE,2024,Summer,synthetic
bfcdfea577dabc69,ramp,upenn,Data Science Intern,Data,2024,Summer,synthetic
d8be1916b8840f09,ramp,nyu,Data Science Intern,Data,2024,Summer,synthetic
8cd71c5ecc12795c,ramp,nyu,Software Engineer Intern,SWE,2024,Summer,synthetic
6648324a873bcbca,ramp,stanford,Business Analyst Intern,Business,2024,Summer,synthetic
82afb075b3ab4e5d,ramp,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
177e14e6d3842475,ramp,mit,Data Science Intern,Data,2024,Summer,synthetic
67499c56906bc8fd,ramp,mit,Product Manager Intern,PM,2024,Summer,synthetic
37bc95cbee3142ab,ramp,columbia,Product Manager Intern,PM,2024,Summer,synthetic
63ee3bc8a9ad3bbc,ramp,columbia,Software Engineer Intern,SWE,2024,Summer,synthetic
67c0441ca0215441,robinhood,stanford,Product Manager Intern,PM,2024,Summer,synthetic
5c5db25b8cfbb662,robinhood,stanford,Product Manager Intern,PM,2024,Summer,synthetic
8d308f78f9f8a9c0,robinhood,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
fcfda45f40514c16,robinhood,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
e989640534c6a998,robinhood,uc-berkeley,Business Analyst Intern,Business,2024,Summer,synthetic
e6c8b06f36648faf,robinhood,uc-berkeley,Business Analyst Intern,Business,2024,Summer,synthetic
787385ee46836474,robinhood,uc-berkeley,Data Science Intern,Data,2024,Summer,synthetic
0a00a488a245a3cc,robinhood,upenn,Software Engineer Intern,SWE,2024,Summer,synthetic
f16a97008bdf87de,robinhood,ucla,Product Manager Intern,PM,2024,Summer,synthetic
e58bebdeccbf7424,robinhood,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
0640c2cc0625ce4b,robinhood,mit,Software Engineer Intern,SWE,2024,Summer,synthetic
a30fefe255b4293b,coinbase,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
a750abb2a804654d,coinbase,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
bb38afce0874fc1e,coinbase,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
dcab9001b6835fe9,coinbase,uc-berkeley,Data Science Intern,Data,2024,Summer,synthetic
28c09670bf05d526,coinbase,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
04e9d2853db62432,coinbase,mit,Data Science Intern,Data,2024,Summer,synthetic
b938becab4edd5cf,coinbase,mit,Software Engineer Intern,SWE,2024,Summer,synthetic
406f7abe45c351fe,coinbase,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
4baf40b88a2a4edd,coinbase,carnegie-mellon,Data Science Intern,Data,2024,Summer,synthetic
5d2f94848a7778cb,citadel,princeton,Quantitative Research Intern,Research,2024,Summer,synthetic
53e62361b9a37d5b,citadel,princeton,Quantitative Research Intern,Research,2024,Summer,synthetic
208525c67140163e,citadel,princeton,Quantitative Trader Intern,Data,2024,Summer,synthetic
6b6c4a84663cab87,citadel,princeton,Quantitative Research Intern,Research,2024,Summer,synthetic
4b73b791487e01cc,citadel,princeton,Software Engineer Intern,SWE,2024,Summer,synthetic
8b6df502ca4fa2f4,citadel,princeton,Quantitative Research Intern,Research,2024,Summer,synthetic
f3a744ceca7bde56,citadel,harvard,Quantitative Trader Intern,Data,2024,Summer,synthetic
e8db1b3e6b67b16c,citadel,harvard,Quantitative Trader Intern,Data,2024,Summer,synthetic
3f14569d14ec237b,citadel,harvard,Software Engineer Intern,SWE,2024,Summer,synthetic
bdeae25cf8d59d67,citadel,mit,Quantitative Research Intern,Research,2024,Summer,synthetic
4a83324aae171066,citadel,mit,Quantitative Research Intern,Research,2024,Summer,synthetic
7877946ed212b600,citadel,mit,Software Engineer Intern,SWE,2024,Summer,synthetic
a687ccee70000de3,citadel,mit,Quantitative Trader Intern,Data,2024,Summer,synthetic
2f83e3e121c9185b,citadel,mit,Quantitative Trader Intern,Data,2024,Summer,synthetic
3c1452368d959339,citadel,mit,Software Engineer Intern,SWE,2024,Summer,synthetic
7b2dca0563d32830,citadel,mit,Software Engineer Intern,SWE,2024,Summer,synthetic
b7b8a8a03075bc3a,citadel,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
596418ac9eaec10c,citadel,uc-berkeley,Quantitative Research Intern,Research,2024,Summer,synthetic
1dbfc6aa6347267f,citadel,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
57de3e61950d3759,citadel,upenn,Software Engineer Intern,SWE,2024,Summer,synthetic
905513f32838d9ab,citadel,upenn,Software Engineer Intern,SWE,2024,Summer,synthetic
34b24d049d1edb7e,citadel,upenn,Quantitative Trader Intern,Data,2024,Summer,synthetic
e37d1054ba5e891d,citadel,upenn,Quantitative Research Intern,Research,2024,Summer,synthetic
31b3540f5fc320b4,citadel,upenn,Quantitative Trader Intern,Data,2024,Summer,synthetic
8ab12e282aed0a0b,citadel,stanford,Quantitative Research Intern,Research,2024,Summer,synthetic
76364c91346d4c2f,citadel,stanford,Quantitative Research Intern,Research,2024,Summer,synthetic
00ef8f4542093928,citadel,stanford,Quantitative Trader Intern,Data,2024,Summer,synthetic
f6942bbc124d50b2,citadel,stanford,Quantitative Research Intern,Research,2024,Summer,synthetic
74e9322dd5a74d9c,citadel,carnegie-mellon,Quantitative Research Intern,Research,2024,Summer,synthetic
cd7fe33bace59351,citadel,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
2e884a81760e4bd4,citadel,nyu,Software Engineer Intern,SWE,2024,Summer,synthetic
74ea5d4ed95a0f12,citadel,nyu,Quantitative Research Intern,Research,2024,Summer,synthetic
ae410f22d3219d58,citadel,yale,Quantitative Research Intern,Research,2024,Summer,synthetic
4247a0bd0b2f3d9f,citadel,yale,Software Engineer Intern,SWE,2024,Summer,synthetic
d014f79b706ba9c9,citadel,yale,Software Engineer Intern,SWE,2024,Summer,synthetic
060c8059e97551fb,citadel,columbia,Software Engineer Intern,SWE,2024,Summer,synthetic
606948f9b707f435,citadel,columbia,Quantitative Research Intern,Research,2024,Summer,synthetic
8cef2cb70e124a6a,citadel,columbia,Software Engineer Intern,SWE,2024,Summer,synthetic
bceac65a5697e93b,citadel,uc-san-diego,Quantitative Trader Intern,Data,2024,Summer,synthetic
2af418e237f1d893,jane-street,princeton,Software Engineer Intern,SWE,2024,Summer,synthetic
dc51f2ae8679a0a4,jane-street,princeton,Software Engineer Intern,SWE,2024,Summer,synthetic
05ac9a97441ecc11,jane-street,princeton,Quantitative Research Intern,Research,2024,Summer,synthetic
2aa5fb642ba6e5cd,jane-street,princeton,Quantitative Trader Intern,Data,2024,Summer,synthetic
6fa7ec007ecbac84,jane-street,princeton,Software Engineer Intern,SWE,2024,Summer,synthetic
9bd5afbdf487eb7a,jane-street,harvard,Software Engineer Intern,SWE,2024,Summer,synthetic
29188939b17639e7,jane-street,harvard,Software Engineer Intern,SWE,2024,Summer,synthetic
66fb59fbb48dc386,jane-street,harvard,Quantitative Trader Intern,Data,2024,Summer,synthetic
9475382b6fc4c548,jane-street,harvard,Quantitative Trader Intern,Data,2024,Summer,synthetic
f36db4374613eb7e,jane-street,harvard,Quantitative Trader Intern,Data,2024,Summer,synthetic
b212431e47261caa,jane-street,mit,Quantitative Trader Intern,Data,2024,Summer,synthetic
85125c85e593f811,jane-street,mit,Quantitative Research Intern,Research,2024,Summer,synthetic
aa1ad960ed7b22ad,jane-street,mit,Quantitative Research Intern,Research,2024,Summer,synthetic
aa65f255c4d7adb0,jane-street,mit,Software Engineer Intern,SWE,2024,Summer,synthetic
a60f271541224b76,jane-street,upenn,Software Engineer Intern,SWE,2024,Summer,synthetic
987e7adfb68f19bd,jane-street,upenn,Quantitative Research Intern,Research,2024,Summer,synthetic
ee1debfc507bd0a0,jane-street,upenn,Quantitative Research Intern,Research,2024,Summer,synthetic
5d6c99d609998f62,jane-street,upenn,Software Engineer Intern,SWE,2024,Summer,synthetic
63745a864806a278,jane-street,yale,Quantitative Research Intern,Research,2024,Summer,synthetic
37288449696be8b8,jane-street,yale,Software Engineer Intern,SWE,2024,Summer,synthetic
8bb5c9a093c2e9b8,jane-street,yale,Software Engineer Intern,SWE,2024,Summer,synthetic
f2c621669f735008,jane-street,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
66849bd84c0a441e,jane-street,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
faf6a25df558dcb9,jane-street,uwaterloo,Software Engineer Intern,SWE,2024,Summer,synthetic
035c5022f05cff16,jane-street,uwaterloo,Software Engineer Intern,SWE,2024,Summer,synthetic
383fae893b716306,jane-street,uwaterloo,Quantitative Research Intern,Research,2024,Summer,synthetic
50dcfc6897b8bd32,jane-street,columbia,Quantitative Research Intern,Research,2024,Summer,synthetic
1e578ac1f3b9b543,jane-street,columbia,Quantitative Research Intern,Research,2024,Summer,synthetic
315c94ff3b024164,jane-street,uc-irvine,Quantitative Trader Intern,Data,2024,Summer,synthetic
7e4cdaa2ce291fe6,jane-street,uc-irvine,Software Engineer Intern,SWE,2024,Summer,synthetic
5a990e22dfd653f9,two-sigma,mit,Quantitative Research Intern,Research,2024,Summer,synthetic
cb11c569ce20731c,two-sigma,mit,Quantitative Trader Intern,Data,2024,Summer,synthetic
0081ea7c2aa86d2b,two-sigma,mit,Software Engineer Intern,SWE,2024,Summer,synthetic
7f5e89fa364f3093,two-sigma,princeton,Software Engineer Intern,SWE,2024,Summer,synthetic
932ba88e2b81419a,two-sigma,princeton,Quantitative Trader Intern,Data,2024,Summer,synthetic
e6785b14fead6a8a,two-sigma,princeton,Software Engineer Intern,SWE,2024,Summer,synthetic
6b0ba2288a5d34ce,two-sigma,harvard,Software Engineer Intern,SWE,2024,Summer,synthetic
7ddc2b78af07f037,two-sigma,harvard,Quantitative Trader Intern,Data,2024,Summer,synthetic
e643f237b0a0e21d,two-sigma,cornell,Quantitative Research Intern,Research,2024,Summer,synthetic
9412f0bdf17c7869,two-sigma,cornell,Quantitative Research Intern,Research,2024,Summer,synthetic
138eac46c493a9d8,two-sigma,upenn,Quantitative Trader Intern,Data,2024,Summer,synthetic
a46b3edb2c7299e2,two-sigma,upenn,Software Engineer Intern,SWE,2024,Summer,synthetic
a39f97457650d1b7,two-sigma,upenn,Quantitative Research Intern,Research,2024,Summer,synthetic
7dd868e2f4c9254b,two-sigma,nyu,Software Engineer Intern,SWE,2024,Summer,synthetic
57cc22fa10cdbca8,two-sigma,nyu,Software Engineer Intern,SWE,2024,Summer,synthetic
fa26a8a475d5dc8f,two-sigma,columbia,Software Engineer Intern,SWE,2024,Summer,synthetic
d01202b39f458479,two-sigma,columbia,Quantitative Trader Intern,Data,2024,Summer,synthetic
3147ba71e00bed0b,hudson-river,mit,Software Engineer Intern,SWE,2024,Summer,synthetic
6be476ca158fd99e,hudson-river,mit,Quantitative Trader Intern,Data,2024,Summer,synthetic
dd2ba74ae7dffa21,hudson-river,mit,Quantitative Trader Intern,Data,2024,Summer,synthetic
a1f2b03722ba1cb2,hudson-river,princeton,Quantitative Research Intern,Research,2024,Summer,synthetic
26df22032510fd6d,hudson-river,princeton,Quantitative Research Intern,Research,2024,Summer,synthetic
ae3591da1bbce3d4,hudson-river,uwaterloo,Software Engineer Intern,SWE,2024,Summer,synthetic
4f9e95d3aa2f5473,hudson-river,uwaterloo,Software Engineer Intern,SWE,2024,Summer,synthetic
a92929ad1dae0336,hudson-river,uwaterloo,Software Engineer Intern,SWE,2024,Summer,synthetic
3ab5a399b58d7cf5,hudson-river,upenn,Quantitative Research Intern,Research,2024,Summer,synthetic
ec69dfedc8094d99,hudson-river,cornell,Quantitative Research Intern,Research,2024,Summer,synthetic
d117b407623f5889,hudson-river,uc-davis,Software Engineer Intern,SWE,2024,Summer,synthetic
0bef3fbe0d38ebdb,de-shaw,princeton,Quantitative Trader Intern,Data,2024,Summer,synthetic
38ca0ac9b0b3586f,de-shaw,princeton,Quantitative Research Intern,Research,2024,Summer,synthetic
8a8d498f2f852825,de-shaw,princeton,Software Engineer Intern,SWE,2024,Summer,synthetic
0441727f312d786e,de-shaw,mit,Quantitative Research Intern,Research,2024,Summer,synthetic
80b938b10dcf618a,de-shaw,mit,Quantitative Research Intern,Research,2024,Summer,synthetic
709596fbdcb8eabe,de-shaw,mit,Quantitative Research Intern,Research,2024,Summer,synthetic
f1756670823f105e,de-shaw,mit,Software Engineer Intern,SWE,2024,Summer,synthetic
d678be5b85adf350,de-shaw,harvard,Quantitative Research Intern,Research,2024,Summer,synthetic
9b30a2d507b24b99,de-shaw,harvard,Quantitative Research Intern,Research,2024,Summer,synthetic
cc4c16f3c637bba1,de-shaw,harvard,Software Engineer Intern,SWE,2024,Summer,synthetic
c718d0cdd6aed869,de-shaw,upenn,Quantitative Trader Intern,Data,2024,Summer,synthetic
43dfc8c540d33ea8,de-shaw,upenn,Quantitative Research Intern,Research,2024,Summer,synthetic
a020fb05c8bd485e,de-shaw,upenn,Quantitative Research Intern,Research,2024,Summer,synthetic
50e6bef9b72bd3e9,de-shaw,columbia,Quantitative Trader Intern,Data,2024,Summer,synthetic
8032a308cdb940f8,de-shaw,yale,Software Engineer Intern,SWE,2024,Summer,synthetic
22fa893fae0c84a6,de-shaw,uc-davis,Software Engineer Intern,SWE,2024,Summer,synthetic
896fff7a7d1228a9,de-shaw,umich,Software Engineer Intern,SWE,2024,Summer,synthetic
3c650c4368a1b439,notion,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
feb36ebe9412d030,notion,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
80c3d815bc65040e,notion,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
d7edb8faa199e633,notion,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
7ad2e09bd998d048,notion,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
12c8562b5ec3aa9c,notion,uwaterloo,Software Engineer Intern,SWE,2024,Summer,synthetic
24e946f59e1700e7,notion,uwaterloo,Product Design Intern,Design,2024,Summer,synthetic
1576d0668e0d75cc,notion,uc-san-diego,Software Engineer Intern,SWE,2024,Summer,synthetic
7e4b6b14e78246d0,notion,uc-san-diego,Software Engineer Intern,SWE,2024,Summer,synthetic
d7a7ee4b89d04aa1,vercel,uwaterloo,Product Manager Intern,PM,2024,Summer,synthetic
b1b93b30103c783a,vercel,uwaterloo,Software Engineer Intern,SWE,2024,Summer,synthetic
e22e521887ad9e0a,vercel,uwaterloo,Software Engineer Intern,SWE,2024,Summer,synthetic
21b5348cc5662ba0,vercel,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
77a32e46c710c7b7,vercel,stanford,Product Design Intern,Design,2024,Summer,synthetic
1567f2c844471a54,vercel,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
98672192b2b6843e,vercel,nyu,Software Engineer Intern,SWE,2024,Summer,synthetic
77c0891137e9e238,vercel,northeastern,Software Engineer Intern,SWE,2024,Summer,synthetic
ab0c37b31854eac3,vercel,northeastern,Software Engineer Intern,SWE,2024,Summer,synthetic
d6b9674b0d6a8ca5,linear,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
fccb0f7b8d6ac2fa,linear,uc-berkeley,Product Manager Intern,PM,2024,Summer,synthetic
94abfbf75bc04e7e,linear,uwaterloo,Software Engineer Intern,SWE,2024,Summer,synthetic
e3fb3b4a24a7ff46,linear,nyu,Software Engineer Intern,SWE,2024,Summer,synthetic
a342b37756a16c4b,linear,northeastern,Software Engineer Intern,SWE,2024,Summer,synthetic
8c896baa275e7f91,airbnb,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
8d21f7b504668e63,airbnb,stanford,Product Manager Intern,PM,2024,Summer,synthetic
804bfd372c4657de,airbnb,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
34475d641096c6b3,airbnb,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
45b81e9af5384ca2,airbnb,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
0c469038da6669ec,airbnb,uc-berkeley,Product Manager Intern,PM,2024,Summer,synthetic
c92eb630a4db4926,airbnb,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
7ac07fa2bf90f8d9,airbnb,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
8a5e14c2ee739dfe,airbnb,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
dd8afcd24f18c0ac,airbnb,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
2881afbdf5f1d1a1,airbnb,uc-berkeley,Product Manager Intern,PM,2024,Summer,synthetic
035f48a057f98c0b,airbnb,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
ad7b6ae1cc56d8b5,airbnb,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
a39d360d614e0ed6,airbnb,ucla,Operations Intern,Other,2024,Summer,synthetic
29d7fd8de2273fde,airbnb,usc,Product Manager Intern,PM,2024,Summer,synthetic
bed58af5d2d10d05,airbnb,usc,Software Engineer Intern,SWE,2024,Summer,synthetic
901613b5258f74bd,airbnb,usc,Data Science Intern,Data,2024,Summer,synthetic
26ad8d93c3f2b6f6,airbnb,nyu,Software Engineer Intern,SWE,2024,Summer,synthetic
cd6310546207d6bd,airbnb,nyu,Data Science Intern,Data,2024,Summer,synthetic
2a22345ca5532941,airbnb,nyu,Software Engineer Intern,SWE,2024,Summer,synthetic
f6777e72e16cd9ad,airbnb,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
bac6e60053b5a464,airbnb,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
e28a766974cf8c75,airbnb,cornell,Software Engineer Intern,SWE,2024,Summer,synthetic
c744dc40d88ec2d6,airbnb,cornell,Software Engineer Intern,SWE,2024,Summer,synthetic
e7ff8ecb5defe77f,uber,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
00da48fa5f29cdfd,uber,uc-berkeley,Product Manager Intern,PM,2024,Summer,synthetic
16fdd439b5c4595e,uber,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
c7d3da97bc29e756,uber,uc-berkeley,Data Science Intern,Data,2024,Summer,synthetic
9bc02b177edff72e,uber,uc-berkeley,Data Science Intern,Data,2024,Summer,synthetic
5e45f0e6db62e4bd,uber,uc-berkeley,Operations Intern,Other,2024,Summer,synthetic
328d7feb69244acc,uber,uc-berkeley,Data Science Intern,Data,2024,Summer,synthetic
636114bf84ecf8a5,uber,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
0bb06c14e3ef85b8,uber,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
cc71f56340ac347c,uber,stanford,Data Science Intern,Data,2024,Summer,synthetic
8e636cfae0e9ca15,uber,stanford,Data Science Intern,Data,2024,Summer,synthetic
ae57459866aa41a2,uber,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
fed4dba7be71c9f3,uber,ucla,Product Manager Intern,PM,2024,Summer,synthetic
e6c145f38d455981,uber,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
ddd3f6cb226d36aa,uber,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
ddeed98d0debcfbe,uber,carnegie-mellon,Data Science Intern,Data,2024,Summer,synthetic
62a682c37939a09f,uber,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
b171bb835840b955,uber,carnegie-mellon,Software Engineer Intern,SWE,2024,Summer,synthetic
c129758d769e8bfe,uber,uiuc,Software Engineer Intern,SWE,2024,Summer,synthetic
77ac7f4101fcd876,uber,uiuc,Software Engineer Intern,SWE,2024,Summer,synthetic
d8632f6fe89919ea,uber,ut-austin,Software Engineer Intern,SWE,2024,Summer,synthetic
bf3a0c66b8bbb88e,uber,ut-austin,Software Engineer Intern,SWE,2024,Summer,synthetic
25d0e521d08f6174,uber,ut-austin,Software Engineer Intern,SWE,2024,Summer,synthetic
08c39deb634e4df5,uber,usc,Product Manager Intern,PM,2024,Summer,synthetic
11fcf9104e33e17c,uber,usc,Product Manager Intern,PM,2024,Summer,synthetic
403e61d103501f20,uber,harvard,Software Engineer Intern,SWE,2024,Summer,synthetic
22bf89eeb12a2f42,lyft,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
2a01e7e7d13cb89c,lyft,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
6f10a4e834de28ee,lyft,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
facd7edce58e149b,lyft,stanford,Software Engineer Intern,SWE,2024,Summer,synthetic
6c652d0dff054aa1,lyft,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
51a7e878e83f6317,lyft,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
a390af843d338aef,lyft,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
acaf5f16d68d990d,lyft,uc-berkeley,Software Engineer Intern,SWE,2024,Summer,synthetic
19909612b821d350,lyft,ucla,Product Manager Intern,PM,2024,Summer,synthetic
63328ef21fe7826f,lyft,ucla,Software Engineer Intern,SWE,2024,Summer,synthetic
a56520c782491e2f,lyft,usc,Software Engineer Intern,SWE,2024,Summer,synthetic
